Nanc	Nbot	T	Ncurr
56508.9072966398	0.429495368010386	0.0493075297960627	35219.9139545634
53653.1341377861	0.158252456120582	0.0273986742349006	33442.0843847016
61270.9144092916	0.371218967763136	0.0302087198409159	34644.4475462384
58385.522923787	0.32765319276675	0.0320233297692923	33089.5607798684
58192.5800911112	0.440856542352539	0.0374268659414634	34974.9351608608
57212.7347605444	0.230580789087242	0.0271745935079244	34465.1771286284
61735.6891984483	0.379849575189121	0.026656660217634	33180.1368846155
55882.6050749023	0.423178924833577	0.0234062200246816	33557.4669559874
61074.8494405851	0.290832034844351	0.0316816285157914	31056.1386903606
57389.1803356686	0.491553940076233	0.0351937848317425	33166.5654863385
59622.3900029643	0.191718562640367	0.0195067437174739	32026.4337232793
56306.4275181057	0.573733696004239	0.0460518711309039	33182.4982787016
61211.1676670745	0.1930248537463	0.0476348627725153	34958.7222617381
57464.4109680948	0.299774992532182	0.0331722932777977	34422.4140330683
57728.5393141733	0.10856691496937	0.0472579940079123	34017.6575421953
58433.1799681838	0.134203065433868	0.0228618630630719	33627.3528666031
58548.1555347718	0.133602102991869	0.0206695265798619	33928.6110614463
55429.9452400313	0.30280595232469	0.0192974605694439	34884.6448265344
56224.7327574536	0.54801598188953	0.04025434597328	32028.8116376891
61557.3027077114	0.108237437854019	0.0257440045604343	30936.9901060012
57007.7814385009	0.177203361737469	0.0283798520094576	33926.4499583328
61552.2102635875	0.415517006504969	0.0259800604194221	32582.9721216496
59331.5698462445	0.131308346312743	0.0402275749581107	33935.2052260717
55065.7377795714	0.113173278586776	0.0497451479794111	34364.7176654897
59578.24208864	0.118837286203087	0.0375034040213423	30706.5595162952
55416.6323131593	0.110613877790031	0.0199758358428508	33939.205847279
62099.0781167731	0.528456701912605	0.0204820802067632	35228.7601003629
54270.8725012715	0.191397603927386	0.0340248463102878	32485.2738973923
59003.7832470796	0.354129334734571	0.0195689106606151	31398.5154940177
55869.4229175073	0.210819907468187	0.021988398042475	33154.8137783066
57511.6152049571	0.292445329640614	0.0215106386003663	32368.3913147213
58359.2222929346	0.149337700092326	0.0269121764030518	33746.3427831836
59423.097620551	0.376075844396663	0.0217609166348229	32708.5687578735
61971.2652143335	0.223362036848937	0.0214784201898076	31178.4691655019
57182.318994929	0.512629145422629	0.0274323534898729	34831.6356496084
55770.6982687203	0.567948459127825	0.0283604273698498	34788.8199244944
59524.7163434187	0.181625124291809	0.0231578409911169	35223.8275720473
58013.2190818145	0.209086914774656	0.0379171455186558	30804.279783542
57660.1758926276	0.422270052627595	0.0423456371627706	30939.1381779084
55817.2665153906	0.119466442092195	0.0194656882547476	33100.7506788455
57495.203997136	0.290442388978452	0.0326203723448576	34131.6671688379
60595.2957243464	0.216361411341041	0.0493329564745825	34709.2941689061
62232.0669284008	0.200434200095177	0.0374785871319209	32962.6065086852
56767.3402925108	0.105689429620871	0.0195930126236576	34747.3539097435
71528.9779102415	1.30234501467694	1.20230803079689	30360.3950220609
71485.158717887	1.59181349934201	0.0169503026388518	10977.4312452154
71548.4802479878	0.0485937826065463	0.0170040478761863	49738.2210472336
80072.1865736483	0.144164696179067	0.0168461924396342	45801.4801954037
61199.1315560547	0.434811492773443	0.0171046482318258	11033.2265989906
61229.8630757807	0.145743888542768	0.079281972770884	34290.7040876651
80031.5299502284	0.916221119767734	0.0168125824661108	49661.5830040307
80109.961036774	1.68833429433365	0.07944410941098	14824.5384256456
80022.4811000548	0.143852052696372	0.0794406592908375	3173.13044376457
46652.3667095697	0.110038950376028	0.241934566236318	25654.8865067972
54344.1823017091	0.110608290311544	0.0503573991828057	35711.5610105113
59200.96408863	0.158785134991335	0.0368205992056383	34027.0419753073
57430.6036397826	0.336416919393653	0.0310832443339778	34780.3631964392
61957.124269266	0.437018018909334	0.0358197700330883	34446.013860529
57237.9796282459	0.432039692539448	0.0498208530064287	35526.2449379451
54367.6620601078	0.163427790039308	0.0284645970926789	33747.8541963865
62041.8531574663	0.374465408944901	0.0312270263795934	34962.6640382507
59158.8842924501	0.331378838870073	0.0329996366227047	33413.4397690061
58989.4692004836	0.443536329930271	0.0382698389981181	35304.9924727707
57920.2444774198	0.234972116979521	0.0282358928801831	34763.9903462781
62540.7374426374	0.383150431885285	0.0277914622739582	33512.3074594515
56603.5738307387	0.42575365372161	0.0245737046741715	33863.4856188663
61866.0571582055	0.29497911112406	0.0326735862548726	31386.7583167817
58140.91513709	0.493560476443507	0.0360764138758389	33483.2689540981
60423.7019403394	0.196935510672028	0.0208359217962794	32360.7698304916
57047.7638575706	0.574882468036473	0.0466469666386044	33495.9627994981
62003.1554667378	0.198158025197626	0.0481994790128053	35284.1158691266
58283.5396890498	0.303980687691711	0.0341390225670697	34761.4538778929
58509.6558106546	0.114539940053839	0.0478304558023552	34343.5013211721
59212.2150290265	0.139897329218599	0.0240842118022064	33952.3340161699
59349.6482595486	0.139426851352595	0.0219700519281701	34261.6053717222
56218.9312137209	0.306891011066336	0.0206315299315614	35214.8472407472
56968.2276912644	0.549426554959662	0.0410000543447221	32344.6802814418
62371.3328091599	0.11433572994531	0.0269082170430192	31275.0986141276
57715.1969659347	0.18211685820511	0.0294113129844703	34226.1427475767
62339.9432053165	0.418367318945327	0.0271179964640012	32909.1831965583
60187.2524424196	0.137411973560912	0.0410084755126061	34286.0985796906
55836.6879585846	0.11907550395809	0.0502467931685925	34688.5751085869
60414.0481330948	0.124971687585006	0.0383575522849366	31054.7039631729
56099.2488865448	0.116060138546218	0.0211982281336976	34230.9962434865
62827.3083039607	0.529974504526102	0.0217182406716398	35530.0621671412
55006.9772894374	0.196355070078851	0.0349347051635475	32800.0587188008
59813.058039023	0.357735019434958	0.0209043347628543	31737.0542579835
56639.6593315568	0.215736659049442	0.023233158368675	33479.8710434479
58296.5013771893	0.296580788752069	0.0227754921565936	32698.0076769441
59105.7030273291	0.154715175620413	0.0280056731025203	34059.6097646244
60138.8650518411	0.3790594537897	0.0229594922115662	33011.0161544431
62758.9908284408	0.22816403746284	0.0227385919195974	31506.9462685478
57988.660521455	0.514633136578004	0.0285555664692416	35166.6468696322
56520.9630569589	0.569201442893381	0.0294222731126387	35104.1952282271
60333.6035233191	0.186974484603548	0.0243924933180238	35556.3220088121
58793.1257803637	0.214039265064449	0.0387400637303257	31133.9062656302
58475.3392802266	0.42521394733416	0.0430604607375866	31281.6296433035
56596.6283208194	0.125351056568551	0.0207853085320701	33429.2285849835
58247.9924988165	0.294447208731069	0.0335684118324141	34447.0354430435
61337.0853395536	0.221014561416088	0.0498423409841415	35017.1530979212
63054.8273091011	0.205624605799014	0.0383249937106016	33300.4273173496
57574.7029104622	0.111843968877806	0.0209298570531881	35082.5640465481
71527.0530423006	1.30237174398695	1.20228997951836	30359.9146892394
71483.1233022177	1.5918474682083	0.0169673415651532	10976.6066176393
71546.4951901413	0.0485866867928457	0.0170218265631494	49738.0907993899
80069.9593435706	0.144160341947563	0.0168617879251146	45801.215773285
61197.3795111728	0.434815979099418	0.0171238493113266	11032.2788075564
61228.1859044177	0.145739432523895	0.079299452539783	34290.2862561899
80029.2820591214	0.916234619809202	0.0168277215714817	49661.3471290353
80107.7589715151	1.68836760303206	0.0794577898028029	14823.8354045285
80020.7398251659	0.143846666871896	0.0794551012982738	3172.34742517877
46651.0701293982	0.110033759270895	0.241943615901536	25654.2655008403
54342.6654098478	0.110602907212289	0.0503760140756376	35711.1600425774
59199.2532271285	0.158781384041865	0.0368396794641945	34026.5883173038
57428.9708597446	0.336418369895126	0.0311015767808871	34779.9285463308
61955.3258541801	0.437023002611539	0.0358389426762106	34445.5705631809
57236.3447859685	0.432044099271824	0.0498386012056969	35525.8241721826
54366.1236109666	0.163424120107262	0.0284831204146677	33747.3966691634
62040.060899962	0.374468249014766	0.0312459753213027	34962.2329286838
59157.1787465909	0.331380407359862	0.0330186326885688	33412.9726477131
58987.7708834093	0.443541507160938	0.0382889502655197	35304.5709623169
57918.5933541367	0.234970557013815	0.028254219200983	34763.5536982519
62538.9009261158	0.383153805206113	0.0278109882129982	33511.8368894813
56601.9757907334	0.425757768422877	0.0245924111994611	33863.0345958981
61864.253679323	0.294979623759259	0.032692743580454	31386.2417495451
58139.2538586146	0.493566874777389	0.0360950270908225	33482.806230104
60421.9424508723	0.196932989204442	0.0208557684738053	32360.2746637887
57046.1726569848	0.574891092621197	0.046665104986599	33495.5117117596
62001.3607689458	0.198155479095708	0.0482180162577419	35283.6928014578
58281.9230660306	0.303981327269326	0.0341586929811837	34761.0417147096
58507.9926727963	0.114534728062087	0.0478490065182417	34343.0627277328
59210.5253188401	0.139892920119248	0.0241036569203293	33951.884971772
59347.9187395077	0.139422537582292	0.0219898963728934	34261.152980224
56217.3086011681	0.306891957695409	0.0206513723757236	35214.4184754499
56966.6428367126	0.549434408170704	0.0410184408497324	32344.2051361221
62369.5368126742	0.114330516203845	0.0269279099849291	31274.5856081342
57713.5527813353	0.182113738828541	0.0294295958123924	34225.6953171875
62338.1895073844	0.418371396917324	0.0271373343452166	32908.7207897748
60185.5720394095	0.137407334601486	0.0410283231365786	34285.6754357769
55835.1454101578	0.119070321108865	0.0502652803883271	34688.1565879844
60412.313533604	0.124966797160381	0.0383771496375869	31054.1839426334
56097.650582282	0.116055115935473	0.0212165484743618	34230.5456513935
62825.5071683516	0.529981685960349	0.0217369698172258	35529.6447302842
55005.4049534062	0.19635245785285	0.034953248934676	32799.5764186365
59811.3273517188	0.357737578297592	0.0209243080836082	31736.5468230411
56638.0320414092	0.215734670340458	0.0232526103493778	33479.4039713366
58294.8464848276	0.296581234361972	0.0227951024626029	32697.531517303
59103.998718583	0.154711285651701	0.0280245095329819	34059.1553653796
60137.1537458426	0.379062115923494	0.0229780816122831	33010.5468857298
62757.1514992663	0.228162482046928	0.02275809062545	31506.4305942972
57986.9676221195	0.514640784679987	0.0285752440012067	35166.2139958062
56519.356860644	0.569210159141238	0.0294411985260977	35103.7694938269
60331.8856836101	0.186971520451905	0.0244122918576858	35555.9155378282
58791.437542726	0.21403719794947	0.0387589377636001	31133.3884565783
58473.664785007	0.425218646905696	0.0430796736072847	31281.1149176134
56595.0086879521	0.125346236771948	0.0208049905168582	33428.7629458843
58246.3572199612	0.294447428546596	0.033587161832266	34446.6037077127
61335.3539631131	0.221012515202657	0.0498601909290393	35016.7334862564
63053.0120227432	0.205622277339913	0.0383443213873801	33299.9634050794
57573.0923630772	0.111838573441839	0.0209498745826296	35082.1531473093
71852.4834217449	1.31326186493804	1.21059647807393	30367.1175174773
71848.6028829179	1.60561479454477	0.0161554458399697	10926.8735869941
71854.3785792822	0.0463197382575065	0.0161566969081559	49807.3173382642
80599.5293817678	0.143724310133601	0.0161523104243492	45914.0894413223
61346.4318454232	0.436186973953933	0.0161594569125806	10930.1032985369
61348.7150385172	0.143815357702656	0.0790093295202903	34258.9403260133
80595.0560896018	0.923347821373477	0.0161513831332304	49800.5545525735
80603.5228671148	1.70302633297033	0.0790319531395092	14812.9229283789
80592.9996936088	0.143697401583991	0.0790370891116131	3147.27602712246
46768.6576846083	0.108129461943226	0.243063261371343	25620.3911871705
54406.9694448493	0.10815739570228	0.0497513901860152	35676.1437610511
59289.6595830141	0.156876562660725	0.0360545421893784	33986.1548603993
57578.6779032225	0.336805507577122	0.0302955281073489	34767.5224399922
62056.377605745	0.438211422294782	0.0350406974004972	34405.454776802
57371.3005260827	0.433408844967077	0.0492136297057634	35510.8366120636
54493.4049459607	0.161906738895165	0.0276468822114375	33729.1829809359
62170.9314119679	0.375081661891366	0.0304130479860924	34934.5346173169
59263.8848777039	0.33147588859968	0.0321992725710205	33376.5069200474
59070.4279319094	0.444790817717564	0.037518075030797	35266.1194710408
58079.5153513678	0.234301553084714	0.0274262658925439	34754.2256197184
62640.6163089523	0.383725576786863	0.0269166860293588	33467.5455627441
56739.9309535721	0.427085133895417	0.023716721203024	33844.8172248916
61974.2257415231	0.29462126124311	0.0318629190425479	31338.9473791693
58259.1416969058	0.495529751630978	0.0353201741029313	33453.4395618136
60511.2120440693	0.195415153647093	0.0198787980309087	32311.4377347276
57167.7787738662	0.577786115248551	0.0460085051737434	33469.2909643092
62111.5969181335	0.196720697927158	0.0475662972515173	35249.7188358711
58337.5931141192	0.303577426216916	0.0333299501942075	34712.6862388685
58602.2443013123	0.112181781561279	0.0471953036410997	34306.6499745558
59312.1205094241	0.137841896914145	0.0231811738725809	33915.4823166243
59428.8765185133	0.137243659274412	0.0210233912215677	34217.6481233636
56286.6283976339	0.306608476950799	0.0196727879426678	35175.6408895102
57085.5567528869	0.552044288383859	0.0403015546689272	32313.21508429
62461.2244748297	0.111855031324563	0.0260182836885505	31219.773897696
57873.016071203	0.180873490528884	0.0286127276007599	34214.3772437535
62455.0099617259	0.419423874152252	0.0262504747788403	32868.8962890679
60220.2683380055	0.134953722135968	0.0402742705965906	34224.8020108533
55918.9229606501	0.116791735101079	0.0496434544370406	34654.3806507816
60468.0744322374	0.122468566091069	0.0375931595891218	30989.1595436581
56268.8306409879	0.114217692083773	0.0203396128264856	34226.8872586882
63003.5295530195	0.532461943174701	0.0208381890644656	35519.5264487327
55116.6912052617	0.195086511428523	0.0341695753183367	32770.6278934668
59888.2449607722	0.357982304508881	0.01994004874951	31682.3037639785
56728.6782195636	0.214531714807489	0.0223214170404002	33441.9377012897
58383.8344785526	0.296236237037346	0.0218511469466373	32653.9727249387
59236.28376539	0.152986668024833	0.0271680548233091	34034.3457608874
60306.8654029665	0.379935221709623	0.0220970175584867	32993.983340877
62877.2672491447	0.227086165571795	0.0218194600576877	31461.4734276086
58052.9226246209	0.516634084562201	0.0276802624511619	35122.6756334359
56628.3928353673	0.571997385849316	0.0285936424492861	35079.1206013293
60413.082752231	0.18531278560852	0.0234726419941247	35515.6192889504
58889.0315975879	0.212797553247072	0.0380007766902902	31086.5145697089
58534.7135996343	0.426189436547786	0.0423595330492571	31222.0618529432
56676.487797166	0.123092335565255	0.0198382585240387	33387.8673945146
58365.98922824	0.294226489295183	0.032786913321346	34420.5556107384
61488.9885088018	0.22007231611687	0.0492384991096842	34999.1695806755
63141.4300075354	0.204140752799515	0.0375688529324457	33249.7213597105
57634.8106842964	0.109305154179117	0.0199637068648797	35038.2051728435
71853.140482197	1.31336553036259	1.21060597598617	30368.8324235902
71849.2590606563	1.60574087116238	0.0161578516187374	10927.7196325445
71855.0332910409	0.0463248597893718	0.016159092657007	49809.8888603674
80600.212298246	0.143736897900584	0.0161547153565598	45916.4613148586
61347.0593068519	0.436222673591254	0.0161618581312597	10930.9531481875
61349.3423245701	0.143828152876301	0.0790120438680517	34260.8390612008
80595.7389032455	0.923420304816353	0.0161537945632311	49803.0862967701
80604.2052578826	1.70315937330658	0.0790347993875297	14813.9405438682
80593.6932011128	0.143709692855357	0.0790397918002927	3147.80845627821
46769.2531855738	0.108139471006097	0.243067079064382	25621.8905727509
54407.5804674406	0.108167437144204	0.0497539643450301	35678.1036872599
59290.2820102457	0.156890445666411	0.0360570524190691	33988.0363867282
57579.2973767465	0.336833398292492	0.0302980143473023	34769.4322250858
62057.0062571245	0.438247383288865	0.0350432006356634	34407.355830172
57371.9191143376	0.433444316994809	0.0492162266705222	35512.7804399537
54494.0173574157	0.16192096484685	0.0276493527598195	33731.0469300318
62171.5608495581	0.375112619625202	0.0304155291704714	34936.4565287495
59264.506889536	0.331503446107109	0.032201764767656	33378.3592124383
59071.0492142922	0.444827301359204	0.037520591613455	35268.0590035347
58080.1363476697	0.23432142341695	0.0274287366803483	34756.1337792434
62641.245620943	0.383757272543973	0.0269191487156206	33469.4033065367
56740.5488116497	0.427120092531146	0.0237191655708805	33846.6878275332
61974.8538085878	0.294645946563843	0.0318654090985372	31340.709329932
58259.7622028371	0.495570125870389	0.0353226843628287	33455.2942978653
60511.836856576	0.195432070351446	0.0198812204815343	32313.2445678183
57168.3968210095	0.577832902454188	0.0460110677435648	33471.1483846402
62112.2255906125	0.196737699120877	0.0475688703957796	35251.6567783789
58338.2121341787	0.303602831229416	0.033332427525495	34714.6078280278
58602.8649858973	0.112192141826974	0.0471978706644755	34308.5465821563
59312.742793758	0.137854269682094	0.0231836115588774	33917.36069626
59429.4991942973	0.137256014169198	0.0210258201768035	34219.5405000132
56287.2439082911	0.306634119515345	0.0196752094902849	35177.5757328849
57086.1745922217	0.55208906470494	0.0403040840793135	32315.0212346603
62461.8532241948	0.111865380631632	0.0260207346556943	31221.5339825369
57873.6364751963	0.18088918698614	0.0286152055094825	34216.2613257882
62455.6397002172	0.419458317848006	0.026252922778203	32870.7305813983
60220.8911088766	0.134965889557942	0.040276777394774	34226.7044670046
55919.5374664122	0.116802435512604	0.0496460248464657	34656.2951922576
60468.6981546683	0.122479763946554	0.0375956676817491	30990.9114972154
56269.4478340221	0.114228173687521	0.0203420442310106	34228.7690369935
63004.1616862294	0.53250512913034	0.0208406182161614	35521.4702782385
55117.3052526674	0.195103355188652	0.0341720826514059	32772.4508755911
59888.8684657886	0.358011990765403	0.0199424693641315	31684.0840297148
56729.2948374215	0.214550109793429	0.0223238537779426	33443.7933156836
58384.4544080132	0.29626103959322	0.0218535759070866	32655.7957926228
59236.9064217945	0.153000217195647	0.0271705221711748	34036.2247423272
60307.4915669384	0.379966471593923	0.0220994540705197	32995.8144269156
62877.897383394	0.227105552014666	0.021821895739828	31463.2399606531
58053.5414765351	0.5166762400437	0.0276827290977712	35124.6082874537
56629.0099920142	0.572043754034735	0.0285961129305733	35081.0486960746
60413.7065654516	0.185328898625131	0.0234750779133042	35517.5722961674
58889.6531574688	0.212815811359191	0.0380032976337471	31088.2660653711
58535.3340004321	0.426224491383263	0.0423620680684358	31223.823254634
56677.104145954	0.123103562806242	0.0198406795891703	33389.7219938429
58366.6100287175	0.294251086130916	0.0327894021589796	34422.4559903638
61489.6162596054	0.22009108701331	0.0492410854029674	35001.0932205565
63142.0604055268	0.204158353582838	0.0375713631286201	33251.57333137
57635.4286162823	0.10931528951314	0.0199661204055243	35040.1393195693
71438.1519782687	1.30627491325094	1.20826234402879	30394.4513217516
71374.4760897447	1.59601256151387	0.01775600103936	11069.7040911971
71472.9294975631	0.0508786457397063	0.0178991156066952	49706.4211837339
79853.2264466793	0.14563638786184	0.0174829186781016	45749.1333675227
61234.2191280216	0.438138529256853	0.0181640858677674	11177.7139909089
61279.8754043441	0.148922175625762	0.0804748895983333	34348.8048784024
79790.4991177401	0.918879500542052	0.017394838008502	49590.2453482955
79911.3561555896	1.69253676870144	0.0805144261865546	14879.496374757
79752.1585116145	0.145005204792792	0.0805127060882115	3235.55023709786
46708.6751317507	0.112716514123202	0.24351982049825	25726.6425628287
54437.140100722	0.113897251083168	0.0515279692523725	35770.2509440029
59277.0997408339	0.162114672768737	0.0379765774393038	34092.8492450769
57465.438530907	0.339523551776575	0.0321382147051638	34824.7266748571
62025.2877916464	0.440623395579106	0.0369789209421532	34510.8919748286
57283.4177639326	0.435327481308574	0.0509307057648053	35571.3929225455
54418.0982484332	0.166378510815639	0.0295225382328728	33797.8985794919
62089.5554407528	0.377853498716163	0.0323424102475765	35017.7591844903
59223.9211730401	0.334775525713214	0.0341301287989869	33477.3251630432
59070.7417296232	0.447164516247216	0.0394353800773053	35367.0856359385
57947.4958403832	0.237915648116624	0.0292720440645773	34806.2149247027
62609.4649290861	0.386719319117059	0.0289478688316866	33581.8997381353
56645.9360029097	0.428999429685387	0.0256253419373425	33913.2906404768
61928.8592266227	0.298401181752462	0.0338178260616517	31461.9338389108
58196.4205376517	0.497018709735657	0.0371864299585047	33541.8173206365
60500.832773879	0.200344846646995	0.0219902428599704	32435.5614954022
57100.2494227875	0.578385567612905	0.0477660151616135	33551.9174429049
62064.9589168601	0.201489050870868	0.0493590646913254	35343.1253132158
58380.0838085473	0.307607274187032	0.0353332072013042	34831.0405836761
58582.0266120288	0.117778106404734	0.0489883691543991	34405.6570033258
59279.6858958088	0.143137390353581	0.0252123490114142	34015.1682199026
59432.8479853328	0.142803103184043	0.0231296813137862	34329.3624358023
56310.5171823124	0.310395348284174	0.0217842666712148	35277.5119239944
57022.379808632	0.552913707115015	0.0421120131237785	32405.7987114435
62444.9613404967	0.117707927795071	0.0280767362225946	31355.9094347711
57743.4431863871	0.185002219392645	0.0304507469299053	34270.5264559693
62394.4839606476	0.421875882314855	0.0282495197179448	32975.9493396986
60297.4152072176	0.141074931918091	0.0422407978044972	34365.5309990624
55914.7749957519	0.122292079591681	0.051405562471892	34747.9591267614
60512.55555405	0.128513389706779	0.0395652114459284	31143.5393199341
56119.6054426999	0.118741767491919	0.0221850286495262	34269.9131466081
62842.4698373689	0.533301905128251	0.0227541219505446	35571.6823607914
55069.1194554244	0.199463604215243	0.0360323370064196	32859.4636913662
59898.1547856769	0.361340737128305	0.0220730427826158	31816.8305066048
56716.1271925	0.21904105963736	0.0243575625921561	33544.423382692
58372.4616760582	0.300016480581832	0.0239146495616647	32768.0444185088
59153.333785745	0.157783996832202	0.0290928273242951	34114.0834435636
60159.5421503212	0.382184260985655	0.0239881823738094	33060.7967708496
62815.1730121833	0.231492101003918	0.023865260760751	31580.2363819874
58082.9730005098	0.518388859787295	0.0297316566082645	35232.8330225891
56583.7847839751	0.572750455780859	0.0305254884226175	35156.8275535741
60414.3038041001	0.190412576359983	0.0255603097207967	35619.0378889073
58863.9917756902	0.217364111064833	0.0398862224160091	31209.0559743611
58570.8323343882	0.428928411359308	0.0442519352194544	31365.6683600867
56679.0371942436	0.128622898987156	0.0219213468573261	33496.3015877179
58302.0110740053	0.297702018318835	0.03467571359947	34501.4629124953
61367.74885809	0.224088550861334	0.0509566120336065	35064.5869192779
63130.2435648946	0.209116299103868	0.0395082218934013	33374.4031826976
57668.1917041273	0.115247718151847	0.0221043350257421	35148.5840390303
71851.0092747029	1.3133565641797	1.21056933997426	30367.9264328919
71847.1710995309	1.60572486839402	0.0161506483956191	10926.9191729221
71852.9235318909	0.0463460254189021	0.0161518712918492	49808.8861424652
80598.3030007818	0.143755439816277	0.0161475362003195	45915.479870536
61344.7426192714	0.436234570768335	0.0161546192370491	10930.160279458
61347.0014042816	0.143847203145141	0.0790032562429124	34259.9178888455
80593.8456470362	0.923420469109784	0.016146627971503	49802.0885315914
80602.2816672199	1.70314122155422	0.0790260193875977	14813.115270936
80591.6242622976	0.143728729320298	0.0790311018173041	3147.0307164371
46766.6458951664	0.108159139653498	0.243054147879686	25621.0192834536
54405.1106041305	0.108187312400363	0.0497458850927515	35677.1786723791
59287.9212392335	0.156909100582019	0.036049310574278	33987.1223126337
57576.9059898891	0.336847652096239	0.0302904275406056	34768.5127225408
62054.7009302935	0.438259268277863	0.0350354831918799	34406.4390603606
57369.5239446872	0.433456261829319	0.049208165276723	35511.8576773879
54491.5628402574	0.161939416700415	0.0276418310307671	33730.1332434409
62169.259619008	0.375125999041873	0.0304079313278306	34935.5364726182
59262.1482290822	0.331517879150052	0.0321941216141368	33377.4486664663
59068.6829946593	0.444839034581295	0.0375128127617408	35267.1383018391
58077.7566112217	0.23433811726278	0.0274212232033982	34755.2141924876
62638.9577075672	0.383770452985155	0.0269116332469768	33468.4929349956
56738.1358905132	0.427132200892776	0.0237117404402814	33845.7722842726
61972.5514758022	0.294661270665609	0.0318577725118462	31339.8099309675
58257.381609138	0.495580604504866	0.0353149663406962	33454.3822686702
60509.5025402279	0.195449798523312	0.0198738788440325	32312.339896542
57165.9855016371	0.577841438742641	0.0460030868347208	33470.2340476629
62109.921836522	0.196755393108259	0.0475608439851735	35250.7354479264
58335.8139749375	0.303618064207983	0.0333247477712062	34713.6870158506
58600.4856784568	0.112211889676114	0.0471898549343725	34307.6297103397
59310.3794770606	0.137873388884095	0.0231761903287774	33916.4461317335
59427.1425381998	0.137275142362773	0.0210184494823664	34218.6255211702
56284.8227608825	0.306649166890965	0.0196678732223093	35176.6557538147
57083.7606970558	0.552098224974142	0.0402962440031089	32314.1131517172
62459.5528073477	0.111885161992363	0.0260132386872764	31220.6344081851
57871.2525290687	0.180907161242046	0.0286076622777851	34215.3447146982
62453.3313635348	0.419470698468116	0.0262454235369493	32869.819593671
60218.5288821863	0.134985232229435	0.0402689237426998	34225.7867817042
55917.0947998274	0.116822110747489	0.0496379513256524	34655.3743817738
60466.3542927079	0.122499327126991	0.0375878818481263	30990.0137437683
56267.0351903583	0.11424769934539	0.0203347130921886	34227.8524183044
63001.8800124216	0.532514699176889	0.0208332667825693	35520.5464004072
55114.8629051272	0.195121024971138	0.0341643945093453	32771.5424523907
59886.5176987171	0.358025822471186	0.0199351233974078	31683.1823189033
56726.8835821381	0.214567356826329	0.0223164553565875	33442.8822625095
58382.0700503487	0.296276362916695	0.0218461856242073	32654.8879657017
59234.5499570431	0.153018901672192	0.0271630087684339	34035.3102280456
60305.154093992	0.379979693250629	0.0220920722403817	32994.9034820303
62875.6156663424	0.227122485565526	0.0218145100959095	31462.339995073
58051.1590684201	0.516686225395925	0.0276751923926493	35123.6897210115
56626.5940381829	0.572052401839498	0.0285885615174719	35080.1274816975
60411.3619086795	0.185346923341808	0.0234676440177693	35516.6493470771
58887.2833136242	0.212833116085539	0.0379955090303736	31087.3670473981
58532.9511164025	0.426236701837755	0.0423541666889098	31222.9235041696
56674.6890831353	0.123123032593709	0.0198333403801311	33388.8110003714
58364.2236675824	0.294266436973384	0.0327817466699106	34421.5369113578
61487.2971361369	0.220108195130827	0.0492330254812421	35000.1716318387
63139.7719624039	0.204175919941946	0.037563580919085	33250.6624900769
57633.0206219791	0.109335178749088	0.0199587698887622	35039.2173668402
71943.0795173328	1.27380244650446	1.20953662833028	30706.5187328883
71929.4538881443	1.5560171959287	0.0169397097452739	11030.4341316953
71958.6557393622	0.0502945055122987	0.0169873650556471	50376.2137201975
80633.2722301314	0.143551129516833	0.0168431201033198	46399.0231755106
61499.7766995909	0.427503279026437	0.0170817143090024	11085.4056373839
61513.0760756802	0.145141710971394	0.0798663250906153	34687.9410268585
80618.298882248	0.896164488965343	0.0168137321202527	50330.5801478323
80648.3020617959	1.64938309109207	0.0796258215481869	14936.6706213605
80582.196045744	0.143243802804469	0.079557180556691	3104.54315162118
46873.0568723556	0.11026286590185	0.243478213325879	25930.888097469
54580.0398717003	0.110810283385123	0.0506677063671403	36129.9221022311
59470.4558637599	0.157889144831154	0.0369886361647339	34422.3943875492
57715.2672265624	0.331349554648767	0.0311730050715425	35191.7932705671
62242.6658307264	0.429795313498722	0.0359786834171013	34847.5099721514
57516.8796040641	0.424779800663598	0.0500685232737127	35948.5167629234
54629.1627354936	0.162404575341943	0.0285350370724292	34143.2799534587
62339.1759606993	0.368603346753179	0.0313318523376798	35373.3941711469
59435.9493142521	0.326511543611402	0.0331230590425725	33801.3498130786
59254.7538692211	0.436167736614205	0.0384559780916959	35718.5346354816
58211.6768780566	0.232269419940672	0.0283008641030065	35176.0034315783
62831.0224083261	0.377148111109501	0.0278702496841663	33900.9556015127
56878.7049842104	0.418631948987035	0.0246130638951116	34259.721454055
62155.5728307118	0.290966717193792	0.032797747455431	31743.4959939442
58417.2606473197	0.484926304258453	0.0362212170954809	33872.656594603
60699.1748754792	0.195174267562272	0.0208460190990977	32731.4462561096
57317.1496920754	0.564353113474435	0.046885292596387	33884.2210142644
62291.9822675716	0.196363766354534	0.0484754124587588	35698.5711524778
58531.0711704101	0.299820374745774	0.034297890558893	35163.032005929
58776.2518575811	0.114653125105801	0.0481047406647802	34742.6817574662
59485.1357772694	0.139429815603981	0.0241254600345779	34346.2796745804
59617.578163382	0.138974455451946	0.0219915655701009	34660.9004958772
56468.5919503112	0.302628705745996	0.0206395760306758	35628.0890812055
57235.0834984554	0.539482477055847	0.0411918028899206	32714.5292055256
62653.1921931302	0.114452608964906	0.026981769919492	31627.5032001488
58005.4693484894	0.18065071912277	0.0294852291362333	34630.110996513
